3,0.000133991241455,0.000385046005249,0.000183038711548
4,0.000171899795532,0.000288963317871,0.000184011459351
5,7.89165496826e-05,0.000209093093872,0.000108361244202
6,9.51290130615e-05,0.000226020812988,0.00010594367981
7,9.60826873779e-05,0.000180959701538,0.00011314868927
8,0.000101089477539,0.000251054763794,0.000121698379517
9,0.000109910964966,0.000287055969238,0.000129723548889
10,0.000113964080811,0.000223875045776,0.000138592720032
11,0.000114917755127,0.00022292137146,0.000130314826965
12,0.000126838684082,0.000282049179077,0.000161480903625
13,0.000144958496094,0.000272035598755,0.000170450210571
14,0.00016188621521,0.000319957733154,0.000188059806824
15,0.00016188621521,0.000302076339722,0.000174942016602
16,0.000169038772583,0.000344038009644,0.000201964378357
17,0.000162124633789,0.000349998474121,0.000190873146057
18,0.00017786026001,0.000305891036987,0.000206003189087
19,0.000192165374756,0.000396013259888,0.00022403717041
20,0.000192880630493,0.000327110290527,0.000215878486633
21,0.000194072723389,0.000332117080688,0.000226936340332
22,0.000194072723389,0.00032901763916,0.000222496986389
23,0.000194787979126,0.000356912612915,0.000216579437256
24,0.000195980072021,0.000355958938599,0.000224471092224
25,0.000198125839233,0.000452995300293,0.000233325958252
26,0.000208854675293,0.000412940979004,0.000246691703796
27,0.000221014022827,0.000448942184448,0.000245518684387
28,0.000240087509155,0.00054407119751,0.000282034873962
29,0.000241041183472,0.00045108795166,0.000281801223755
30,0.000242948532104,0.000416040420532,0.000269150733948
31,0.000242948532104,0.000491142272949,0.000276098251343
32,0.000241041183472,0.000573873519897,0.000276446342468
33,0.000252962112427,0.000598907470703,0.000299291610718
34,0.000249862670898,0.000511884689331,0.000282921791077
35,0.000251054763794,0.000569105148315,0.00029999256134
36,0.000267028808594,0.000500917434692,0.000305438041687
37,0.000289916992188,0.000618934631348,0.000336136817932
38,0.000316858291626,0.00074291229248,0.000366811752319
39,0.000317096710205,0.00068211555481,0.000367350578308
40,0.000330924987793,0.000708103179932,0.000381255149841
41,0.000332832336426,0.000819206237793,0.000374751091003
42,0.000333070755005,0.000777959823608,0.000379586219788
43,0.000335216522217,0.000661134719849,0.000379099845886
44,0.000334978103638,0.000692844390869,0.00038200378418
45,0.000401973724365,0.000874996185303,0.000452446937561
46,0.000380992889404,0.00101900100708,0.000452890396118
47,0.000385046005249,0.000955820083618,0.000457239151001
48,0.000407934188843,0.000799894332886,0.000459294319153
49,0.000406980514526,0.000805854797363,0.000472078323364
50,0.000408887863159,0.00102305412292,0.000470042228699
51,0.000404834747314,0.000688076019287,0.000449738502502
52,0.000404119491577,0.000859022140503,0.000483746528625
53,0.000423908233643,0.000932931900024,0.000505032539368
54,0.000405073165894,0.000869035720825,0.000500168800354
55,0.000404119491577,0.000998020172119,0.00048647403717
56,0.00040602684021,0.00072193145752,0.000472378730774
57,0.000428915023804,0.000700950622559,0.000476355552673
58,0.000530958175659,0.000916957855225,0.000585961341858
59,0.000505924224854,0.000749826431274,0.00056746006012
60,0.000535011291504,0.000830888748169,0.000586686134338
61,0.000507831573486,0.000797986984253,0.000576705932617
62,0.000527143478394,0.000881195068359,0.000595622062683
63,0.000546932220459,0.00088095664978,0.000604000091553
64,0.000530958175659,0.00125002861023,0.000642671585083
65,0.000503063201904,0.00114798545837,0.000607385635376
66,0.00050687789917,0.00127387046814,0.000612664222717
